vorhersagezeitpunkt;station_name;ts;value_q;dimension
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 18:00;0.7555;cbm/s
09.01.2026 10:00;Ewattingen;16.01.2026 19:00;5.2698;cbm/s
09.01.2026 10:00;Eberfingen;16.01.2026 19:00;8.473;cbm/s
09.01.2026 10:00;Oberlauchringen;16.01.2026 19:00;8.646;cbm/s
09.01.2026 10:00;Illmuehle;16.01.2026 19:00;1.0477;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;16.01.2026 19:00;0.24357;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;16.01.2026 19:00;0.26719;cbm/s
09.01.2026 10:00;Wutachmuendung;16.01.2026 19:00;17.084;cbm/s
09.01.2026 10:00;St-Blasien;16.01.2026 19:00;3.0286;cbm/s
09.01.2026 10:00;Wehra (Pegel);16.01.2026 19:00;1.3065;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;16.01.2026 19:00;1.9626;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;16.01.2026 19:00;0.6709;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;16.01.2026 19:00;17.711;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;16.01.2026 19:00;3.7077;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;16.01.2026 19:00;0.9793;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;16.01.2026 19:00;8.373;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 19:00;0.7523;cbm/s
09.01.2026 10:00;Ewattingen;16.01.2026 20:00;5.2383;cbm/s
09.01.2026 10:00;Eberfingen;16.01.2026 20:00;8.437;cbm/s
09.01.2026 10:00;Oberlauchringen;16.01.2026 20:00;8.603;cbm/s
09.01.2026 10:00;Illmuehle;16.01.2026 20:00;1.0403;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;16.01.2026 20:00;0.24062;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;16.01.2026 20:00;0.26688;cbm/s
09.01.2026 10:00;Wutachmuendung;16.01.2026 20:00;17.009;cbm/s
09.01.2026 10:00;St-Blasien;16.01.2026 20:00;3.0062;cbm/s
09.01.2026 10:00;Wehra (Pegel);16.01.2026 20:00;1.3011;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;16.01.2026 20:00;1.9539;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;16.01.2026 20:00;0.6651;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;16.01.2026 20:00;17.633;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;16.01.2026 20:00;3.6984;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;16.01.2026 20:00;0.9776;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;16.01.2026 20:00;8.331;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 20:00;0.7492;cbm/s
09.01.2026 10:00;Ewattingen;16.01.2026 21:00;5.2051;cbm/s
09.01.2026 10:00;Eberfingen;16.01.2026 21:00;8.401;cbm/s
09.01.2026 10:00;Oberlauchringen;16.01.2026 21:00;8.562;cbm/s
09.01.2026 10:00;Illmuehle;16.01.2026 21:00;1.033;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;16.01.2026 21:00;0.23752;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;16.01.2026 21:00;0.26658;cbm/s
09.01.2026 10:00;Wutachmuendung;16.01.2026 21:00;16.935;cbm/s
09.01.2026 10:00;St-Blasien;16.01.2026 21:00;2.984;cbm/s
09.01.2026 10:00;Wehra (Pegel);16.01.2026 21:00;1.2958;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;16.01.2026 21:00;1.9454;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;16.01.2026 21:00;0.6595;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;16.01.2026 21:00;17.556;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;16.01.2026 21:00;3.689;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;16.01.2026 21:00;0.976;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;16.01.2026 21:00;8.289;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 21:00;0.7461;cbm/s
09.01.2026 10:00;Ewattingen;16.01.2026 22:00;5.171;cbm/s
09.01.2026 10:00;Eberfingen;16.01.2026 22:00;8.363;cbm/s
09.01.2026 10:00;Oberlauchringen;16.01.2026 22:00;8.521;cbm/s
09.01.2026 10:00;Illmuehle;16.01.2026 22:00;1.026;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;16.01.2026 22:00;0.23435;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;16.01.2026 22:00;0.26628;cbm/s
09.01.2026 10:00;Wutachmuendung;16.01.2026 22:00;16.862;cbm/s
09.01.2026 10:00;St-Blasien;16.01.2026 22:00;2.962;cbm/s
09.01.2026 10:00;Wehra (Pegel);16.01.2026 22:00;1.2905;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;16.01.2026 22:00;1.9369;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;16.01.2026 22:00;0.6541;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;16.01.2026 22:00;17.481;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;16.01.2026 22:00;3.6796;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;16.01.2026 22:00;0.9743;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;16.01.2026 22:00;8.249;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 22:00;0.7432;cbm/s
09.01.2026 10:00;Ewattingen;16.01.2026 23:00;5.1363;cbm/s
09.01.2026 10:00;Eberfingen;16.01.2026 23:00;8.324;cbm/s
09.01.2026 10:00;Oberlauchringen;16.01.2026 23:00;8.479;cbm/s
09.01.2026 10:00;Illmuehle;16.01.2026 23:00;1.0191;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;16.01.2026 23:00;0.23116;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;16.01.2026 23:00;0.26598;cbm/s
09.01.2026 10:00;Wutachmuendung;16.01.2026 23:00;16.79;cbm/s
09.01.2026 10:00;St-Blasien;16.01.2026 23:00;2.9406;cbm/s
09.01.2026 10:00;Wehra (Pegel);16.01.2026 23:00;1.2855;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;16.01.2026 23:00;1.9286;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;16.01.2026 23:00;0.6489;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;16.01.2026 23:00;17.406;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;16.01.2026 23:00;3.6702;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;16.01.2026 23:00;0.9726;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;16.01.2026 23:00;8.211;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;16.01.2026 23:00;0.7403;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 00:00;5.1014;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 00:00;8.284;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 00:00;8.436;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 00:00;1.0125;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 00:00;0.228;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 00:00;0.26568;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 00:00;16.718;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 00:00;2.9194;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 00:00;1.2805;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 00:00;1.9206;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 00:00;0.644;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 00:00;17.331;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 00:00;3.6609;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 00:00;0.971;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 00:00;8.175;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 00:00;0.7375;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 01:00;5.0671;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 01:00;8.244;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 01:00;8.393;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 01:00;1.006;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 01:00;0.22488;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 01:00;0.26538;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 01:00;16.645;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 01:00;2.8984;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 01:00;1.2756;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 01:00;1.9127;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 01:00;0.6391;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 01:00;17.256;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 01:00;3.6518;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 01:00;0.9694;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 01:00;8.141;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 01:00;0.7348;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 02:00;5.0334;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 02:00;8.204;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 02:00;8.349;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 02:00;0.9996;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 02:00;0.22181;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 02:00;0.26508;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 02:00;16.572;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 02:00;2.8777;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 02:00;1.2709;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 02:00;1.9049;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 02:00;0.6344;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 02:00;17.18;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 02:00;3.6428;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 02:00;0.9678;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 02:00;8.107;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 02:00;0.7322;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 03:00;5.0004;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 03:00;8.164;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 03:00;8.305;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 03:00;0.9935;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 03:00;0.2188;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 03:00;0.26479;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 03:00;16.5;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 03:00;2.8572;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 03:00;1.2662;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 03:00;1.8973;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 03:00;0.6299;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 03:00;17.105;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 03:00;3.6341;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 03:00;0.9662;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 03:00;8.072;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 03:00;0.7296;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 04:00;4.9679;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 04:00;8.124;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 04:00;8.26;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 04:00;0.9875;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 04:00;0.21585;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 04:00;0.2645;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 04:00;16.427;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 04:00;2.8371;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 04:00;1.2617;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 04:00;1.8898;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 04:00;0.6254;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 04:00;17.029;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 04:00;3.6257;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 04:00;0.9646;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 04:00;8.038;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 04:00;0.727;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 05:00;4.9362;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 05:00;8.084;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 05:00;8.216;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 05:00;0.9816;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 05:00;0.21295;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 05:00;0.2642;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 05:00;16.355;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 05:00;2.8173;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 05:00;1.2572;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 05:00;1.8826;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 05:00;0.6209;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 05:00;16.955;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 05:00;3.6174;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 05:00;0.963;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 05:00;8.004;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 05:00;0.7246;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 06:00;4.905;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 06:00;8.045;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 06:00;8.172;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 06:00;0.976;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 06:00;0.21012;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 06:00;0.26391;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 06:00;16.284;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 06:00;2.7978;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 06:00;1.2529;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 06:00;1.8755;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 06:00;0.6166;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 06:00;16.881;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 06:00;3.6093;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 06:00;0.9615;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 06:00;7.97;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 06:00;0.7222;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 07:00;4.8743;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 07:00;8.007;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 07:00;8.128;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 07:00;0.9705;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 07:00;0.20734;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 07:00;0.26362;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 07:00;16.214;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 07:00;2.7786;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 07:00;1.2487;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 07:00;1.8687;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 07:00;0.6123;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 07:00;16.808;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 07:00;3.6013;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 07:00;0.96;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 07:00;7.937;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 07:00;0.7199;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 08:00;4.8452;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 08:00;7.97;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 08:00;8.086;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 08:00;0.9657;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 08:00;0.20463;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 08:00;0.26333;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 08:00;16.145;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 08:00;2.7599;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 08:00;1.2447;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 08:00;1.8629;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 08:00;0.6084;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 08:00;16.736;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 08:00;3.5935;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 08:00;0.9585;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 08:00;7.903;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 08:00;0.7176;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 09:00;4.8189;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 09:00;7.934;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 09:00;8.045;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 09:00;0.9619;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 09:00;0.20198;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 09:00;0.26305;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 09:00;16.08;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 09:00;2.7424;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 09:00;1.2408;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 09:00;1.8582;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 09:00;0.605;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 09:00;16.668;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 09:00;3.5859;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 09:00;0.9571;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 09:00;7.868;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 09:00;0.7155;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 10:00;4.7953;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 10:00;7.901;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 10:00;8.005;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 10:00;0.9582;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 10:00;0.1994;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 10:00;0.26278;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 10:00;16.019;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 10:00;2.7266;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 10:00;1.2369;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 10:00;1.8545;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 10:00;0.6022;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 10:00;16.604;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 10:00;3.5786;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 10:00;0.9556;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 10:00;7.834;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 10:00;0.7133;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 11:00;4.7737;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 11:00;7.869;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 11:00;7.968;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 11:00;0.9543;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 11:00;0.1969;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 11:00;0.26252;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 11:00;15.961;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 11:00;2.7125;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 11:00;1.233;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 11:00;1.8515;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 11:00;0.6;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 11:00;16.544;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 11:00;3.5716;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 11:00;0.9541;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 11:00;7.8;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 11:00;0.7113;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 12:00;4.7538;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 12:00;7.84;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 12:00;7.933;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 12:00;0.9502;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 12:00;0.19453;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 12:00;0.26226;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 12:00;15.907;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 12:00;2.6998;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 12:00;1.2293;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 12:00;1.8487;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 12:00;0.5983;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 12:00;16.487;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 12:00;3.565;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 12:00;0.9527;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 12:00;7.765;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 12:00;0.7093;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 13:00;4.7357;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 13:00;7.813;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 13:00;7.901;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 13:00;0.9459;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 13:00;0.19232;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 13:00;0.26199;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 13:00;15.856;cbm/s
09.01.2026 10:00;St-Blasien;17.01.2026 13:00;2.6881;cbm/s
09.01.2026 10:00;Wehra (Pegel);17.01.2026 13:00;1.2256;cbm/s
09.01.2026 10:00;Sammelknoten Biber-Durach;17.01.2026 13:00;1.846;cbm/s
09.01.2026 10:00;Sammelknoten Volken-Rafzenbach;17.01.2026 13:00;0.5968;cbm/s
09.01.2026 10:00;Sammelknoten Wutach;17.01.2026 13:00;16.435;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Alb;17.01.2026 13:00;3.5589;cbm/s
09.01.2026 10:00;Sammelknoten Hauensteiner Murg;17.01.2026 13:00;0.9512;cbm/s
09.01.2026 10:00;Sammelknoten Wehra;17.01.2026 13:00;7.731;cbm/s
09.01.2026 10:00;Sammelknoten Duerren-Warmbach;17.01.2026 13:00;0.7074;cbm/s
09.01.2026 10:00;Ewattingen;17.01.2026 14:00;4.719;cbm/s
09.01.2026 10:00;Eberfingen;17.01.2026 14:00;7.787;cbm/s
09.01.2026 10:00;Oberlauchringen;17.01.2026 14:00;7.871;cbm/s
09.01.2026 10:00;Illmuehle;17.01.2026 14:00;0.9416;cbm/s
09.01.2026 10:00;Hangkanal-offenesGerinne;17.01.2026 14:00;0.19035;cbm/s
09.01.2026 10:00;Buggenrieder Muehle;17.01.2026 14:00;0.26173;cbm/s
09.01.2026 10:00;Wutachmuendung;17.01.2026 14:00;15.811;cbm/s
